user_id,message
50801,Centre d'Etudes Supérieures Industrielles Paris
64353,Universidad Don Bosco
39993,Karachi Institute Of Economics And Technology
80797,Universidade Federal do Piauí
91046,University of Trieste
62236,"Management Development Institute of Singapore, Tashkent"
99493,Universidad de Sonsonate
54777,European University
20078,Thamar University
37686,St. John's Seminary
53564,Eichi University
94337,Technological University (Hinthada)
96648,Institut Sains & Teknologi Akprind
31301,Kannada University
14886,Agricultural University of Norway
33104,Universidad de Iberoamérica
36247,Jahangirnagar University
66933,Western New England College
98281,University of Maastricht
67365,Pontifcia Università Urbaniana
73598,Novosibirsk State Medical Academy
84106,University of Saint Joseph
30726,University of Tartu
27351,Dublin Institute for Advanced Studies
94057,Université Hassan II - Aïn Chock
30807,Sunmoon University
13448,Norwegian University of Life Sciences
76208,University of Canterbury
50850,"City University of New York, Lehman College"
85464,Ecole Nationale Supérieure Electricité et Mécanique
65277,Ecole Nationale Supérieure d'Agronomie de Rennes
48716,"National Chung Hsing University, Taichung"
29619,Tunku Abdul Rahman Chinese College
97348,University of Health Sciences Antigua
51626,Universidade Metodista de Angola
90417,Fundación Universitaria de Boyacá
46481,Ecole Nationale Supérieure de l'Electronique et de ses Applications
91936,Binus University
17118,Universitas Pendidikan Indonesia
14566,Universidade Federal Rural do Semi-Árido
96881,University of Uyo
55306,Pontificia Universidad Católica del Ecuador
71596,"Universiteit Antwerpen, UFSIA"
72865,Hebei Medical University
50166,Marymount Manhattan College
68012,Kogakkan University
45453,Mahanakorn University of Technology
86755,Saybrook Institute
41873,Universitas Widya Gama Malang
85790,College of Technology at Kharj
22107,Academy of Fine Arts and Design in Bratislava
24447,Hebrew University of Jerusalem
49534,Universitas Kristen Krida Wacana
36816,"Concordia College, Moorhead"
44814,Eelo American University
25955,National Academy of Arts
16923,Agricultural University of Lublin
11406,Murmansk State Technical University
74664,"Islamic Azad University, Najaf Abad"
82579,Hochschule für Berufstätige Rendsburg
69411,College of Management
54083,University of Science & Technology Chittagong
73609,"Institute of Teachers Education, Sultan Abdul Halim"
38485,Universidad Abierta Para Adultos
81064,Limkokwing University College of Creative Technology
60839,Reformed Bible College
41902,Mayo Graduate School
56393,Eastern Kentucky University
94798,Izmir Institute of Technology
78375,Hallym University
54818,Afghan University
96287,University of Osteopathic Medicine and Health Science
11650,Danville Area Community College
30759,Southwest University of Science and Technology
75017,Foothill-De Anza Community College District
49434,United States Merchant Marine Academy
48573,Universität Ulm
69831,Arab Open University
53760,Moscow State Institute of Steel and Alloys
47296,Zagazig University
41837,Pennsylvania State University - Schuylkill
22623,Mary Washington College
61854,Universidad de Sonora
59263,University of Queensland
32266,University of Science & Technology Chittagong
67159,University of Science & Technology Chittagong
98594,Universidad Técnica Particular de Loja
39269,College of Telecommunication & Information 
60582,Universidad Central
89026,University of Amsterdam
94703,Zarka Private University
26336,Medical Academy in Lodz
25099,Rheinische Friedrich-Wilhelms Universität Bonn
59525,Politeknik Pos Indonesia
28834,Siebold University of Nagasaki
52508,Taejon National University of Technology
85047,Yildiz Technical University
84136,National Ilan University
15877,Université du Québec à Montréal
80684,Ecole Nationale Supérieure Electricité et Mécanique
23637,Universitas Ibn Khaldun Bogor
53584,Virginia Union University
67192,"DeVry Institute of Technology, Decatur"
83101,Pes University
19567,Universidade Internacional Lisboa
74669,Evergreen State College
37759,University of Sargodha
48334,Kosin University
41005,Belarussian State Polytechnical Academy
10309,Southeastern Baptist College
70752,Sultan Abdul Halim Muadzam Shah Polytechnic
57282,Hanyang University
63200,University of Lodz
53312,Al Nahrain University
78822,Academy of Economics in Katowice
91802,KBU International College
91109,Universidad Nacional de Cajamarca
57698,University of Macerata
87516,University of Western Ontario
18094,Touro University
59109,Capilano College
93157,Universidade de Guarulhos
45977,Franklin College Switzerland
68697,Trinity University School of Medicine
78765,Universidad Motolinía del Pedregal
65847,Universidad Complutense de Madrid
26935,University of Otago
23488,Laikipia University
40245,Universidad Autónoma de Fresnillo
58042,University Of Dubai
81213,Tennessee Temple University
99009,Ufa State Institute of Arts
54210,University of Nottingham
23937,Université d'Abomey-Calavi (UAC)
16901,Barber-Scotia College
19192,Katholische Fachhochschule Nordrhein-Westfalen
37019,Warsaw School of Information Technology
46178,Liszt Ferenc Academy of Music Budapest
19781,Wofford College
63971,Kalinga University
81654,Portland State University
10266,Dillard University
86337,Wiley College
95689,Macalester College
62226,Yelets State University
82518,Northeastern University
92638,"University of California, Berkeley"
12578,"University of Occupational and Environmental Health, Japan"
33439,Chang Jung University
80371,Acadia University
16695,Kyushu Dental College
68608,Kemerovo State University
93711,Vilnius Pedagogical University
57231,Universidad Cientifica del Sur
39749,Chengdu University
15581,Universiti Malaysia Perlis
95790,University of Leeds
84865,Khmelnitsky National University
10839, L.D.College of Engineering
27590,Universidade Federal de Juiz de Fora
53619,Mount St. Clare College
86895,University of the Visual & Performing Arts
97661,"Islamic Azad University, Tehran South"
13546,Naresuan University
41179,The Chicago School of Professional Psychology
67496,Universidad Autónoma de la Laguna
97483,Universidad Nacional de San Cristóbal de Huamanga
42029,National University
53877,Louisiana State University in Shreveport
72746,"University of Washington, Tacoma"
69613,South China Construction University
17342,Instituto Politécnico de Bragança
16875,Colorado Christian University
14269,Izmir Institute of Technology
70934,Pomorsk State University
27529,University of Alabama - Tuscaloosa
61056,Delaware State University
33188,Fachhochschule Flensburg
63026,University of Anbar
46957,University of Naples Federico II
82462,Western Bible College
47704,Indiana Institute of Technologyy
12938,Holy Angel University
42892,The Naropa Institute
58112,Université de Versailles Saint-Quentin-en-Yvelines
48585,University of Wisconsin - Oshkosh
77195,Ouachita Baptist University
58469,University of the Philippines Los Banos
54509,Southwest Petroleum University
25969,University of Technology Sydney
32169,Universidad Cooperativa de Colombia
66956,Universidad Técnica de Manabí
51798,Akademia Podlaska
41751,Universidad del Pacifico
89523,Universidad Central de Bayamón
63669,Université de Perpignan
23657,Universidade de Taubaté
90489,University of Zilinska
26863,SASTRA Deemed University
26838,Helsinki School of Economics and Business Administration
45795,Universidade Bandeirante de São Paulo
15859,"Université du Centre, Sousse"
11405,Kansai University
43166,State University of New York College at Oneonta
86369,Universidad del País Vasco
69735,Arab Open University
97637,Samara State Aerospace University
22462,University Malaysia Pahang
63476,Sul Ross State University
92530,"Universidad de Guanajuato, Campus León"
65421,University of New South Wales
32347,Soka University of America
56700,Ambrose Alli University
37123,Mbarara University of Science and Technology
25208,Moi University
60105,Kyoto University of Foreign Studies
26171,Universidad Autónoma de Tlaxcala
12572,Fachhochschule St. Pölten
17825,Eastern Mennonite University
34613,Ryukoku University
48923,Thomas University
60767,Trakia University Stara Zagora
23565,Europäische Betriebswirtschafts-Akademie
20143,Kumamoto Gakuen University
62380,Utah Valley State College
66141,McKendree College
25720,Koriyama Women's University and College
13708,Tama Art University
33746,Messiah College
56038,South Dakota School of Mines and Technology
13474,Reformed Bible College
18170,Karpagam University
46665,Trinity College of Vermont
37572,Yantai Education Institute & Yantai Television University
75432,Thompson Rivers University
93078,"Kyrgyz State University of Construction, Transportation and Architecture"
57520,Al-Nasser University
90237,Juntendo University
14340,Vali-e-Asr University
75419,Blessing-Rieman College of Nursing
16979,Siena College
43254,Universidad de Extremadura
10316,Universidad San Pablo
80643,Adamson University
16371,Universidad Nacional Mayor de San Marcos
90515,Cheljabinsk State Institute of Teacher Training
41779,Universidad Casa Grande
67804,Université d'Etat d'Haiti
99101,"University of Korca ""Fan Noli"""
47724,Logan College of Chiropractic
44656,"Institute of Management Sciences, Lahore (IMS)"
12210,Ecole d'Ingénieurs en Informatique pour l'Industrie
92912,University of Somalia
16193,Ain Shams University
62536,Bulacan State University
22135,Beirut Arab University
13409,London Metropolitan University
93902,Amman Arab University for Higher Studies
33111,Iraq University College
85161,Espam Formation University
29034,Medizinische Universität Wien
25992,Southwest University
54224,Université Épiscopale d'Haiti
57947,Universidad Internacional Menéndez Pelayo
68017,Bowdoin College
55084,University of International Business and Economics
20222,Fachhochschule Bonn-Rhein-Sieg
79984,Windsor University School of Medicine
71791,National Pirogov Memorial Medical University
35286,"University of Washington, Tacoma"
13276,Perlis Islamic Higher Learning Institute
50258,Universidad de Las Palmas de Gran Canaria
28211,Fine Arts Academy in Gdansk
27876,Instituto Politécnico de Castelo Branco
50919,Universidad Carlos III de Madrid
56069,Kabardino-Balkarian State University
63311,Universidad Catolica del Maule
11646,York University
60662,Universitat Pompeu Fabra
24549,Aventis School of Management
93349,Universidad de Antioquía
11600,University of the Philippines Open University
32934,Universidad de las Américas
88116,University of Namibia
74436,Universidad Católica de Santa Fé
37863,Osmangazi University
66409,"City University of New York, Queens College"
94205,Trinity International University
15782,Józef Tyszkiewicz College of Business and Computer Science in Bielsko-Biala
53638,Fort Lewis College
14432,Sugino Women's College
36643,Fachhochschule Köln
10988,St. Luke's College
41480,Fachhochschule Pur
92876,Colby-Sawyer College
32838,ARYA Institute of Engineering & Technology
92743,Baltimore Hebrew University
51191,Baker College of Muskegon
24098,Mulungushi University
77231,Medical Academy in Lublin
52564,Universidad Internacional de Integración de América Latina
13072,Musashi University
88216,Tehran University of Medical Sciences
97106,University of Cebu
80296,Northeast Forest University
92841,Fort Hays State University
47957,Wellesley College
73635,Asa University Bangladesh
37232,Universidad Latina de Costa Rica
94653,Northeast Agricultural University
55917,Ningxia University
52095,Western Kazakhstan Agricultural University
61945,Jones College
93519,College of Charleston
81845,Kendall College of Art and Design
74979,Arab Open University
92026,University of Trnava
18342,Baylor College of Medicine
31396,University of Rijeka
72045,"Institute of Teachers Education, Islamic Education"
87920,Universiteit Antwerpen
84075,Royal College of Art
80134,Iceland University of Education
41880,"California State University, Dominguez Hills"
67542,Leyte Normal University
94550,Kyoto Bunkyo University
20891,University of Maryland at College Park
77762,Shahputra College
75737,Irkutsk State Technical University
17020,Stockholm School of Economics
82293,Institut Supérieure d'Electronique du Nord
27808,Ecole Nationale de la Statistique et de l'Administration Economique
21042,University of Bialystok
93799,Mount Olive College
51239,Université Amar Telidji
52832,Government College University Faisalabad
67138,Eberhard-Karls-Universität Tübingen
50967,Sathyabama University
64878,Universidad Pedagógica de El Salvador
61926,Leyte State University 
97637,Athenaeum of Ohio
82326,Gulf University for Science and Technology
62462,Wisconsin Lutheran College
74936,Dublin Institute of Technology
89399,Universidad Empresarial Mateo Kuljis
53310,Sichuan International Studies University
59455,Lebanese University
47465,Moscow Institute of Physics and Technology
28172,Bangladesh Open University
79932,South Asian University
32883,Mid-Continent Baptist Bible College
34586,Embry-Riddle Aeronautical University
18488,Universidad Autónoma de Tamaulipas
37903,University of Turin
56318,"Institute Of Technology, Australia"
76412,Instituto Tecnológico de Costa Rica
23556,St. Michael's College
71663,Instituto Politécnico do Cávado e do Ave
96366,"Islamic Azad University, Tehran South"
51663,Universidad Privada Boliviana
90881,Sukhothai Thammathirat Open University
99847,The University of Nottingham Ningbo China
57433,"Newcastle University, Medicine Malaysia "
93218,Universidad Nacional de Villa María
46734,Ewha Women's University
14388,Fachhochschule Jena
80386,University of the Virgin Islands
52640,"Indian Institute of Technology, Guwahati"
53905,SASTRA Deemed University
48061,University of St. Jerome's College
88039,Liaoning Technical University
86377,State University of Tetova
66506,Mugla University
40862,Universidad de Ciencias y Artes de Chiapas
16031,"Swedish School of Economics and Business Administration, Finland"
96618,Universität Klagenfurt
75297,Dnepropetrovsk National University
48458,Universidad Ricardo Palma
40861,Madonna University
88669,Tanta University
56748,Bethany College Kansas
94111,Université Mouloud Mammeri de Tizi Ouzou
50639,Carlow College
68047,University of the Assumption
42935,International Islamic College
62210,Mongolian National University
35595,Amman University
89509,University of New Caledonia
68903,Beth-El College of Nursing and Health Sciences
45127,National University of Internal Affairs
16429,Université de N'Djamena
59792,Fachhochschule für Bank- und Finanzwirtschaft
56278,Universidade de Itaúna
65526,Urbana University
36474,Universidad Arcis
92062,Simon Fraser University
76501,Valahia University of Targoviste
40460,Istanbul University
45210,Ontario College of Art and Design
72610,University of Gezira
12008,Mofid University
83254,Yaroslavl State Pedagogical University
18649,Dubai Pharmacy College
67129,Universidad Privada Boliviana
48138,Institut Teknologi Sepuluh Nopember
93460,Trakia University Stara Zagora
68642,Dickinson State University
76806,Isfahan University of Medical Sciences
88265,Shenyang Pharmaceutical University
12667,"University of Vlora ""Ismail Qemali"""
99984,Yüzüncü Yil (Centennial) University
79048,Rana Institute of Higher Education
75273,"The Maryland Institute, College of Art"
20785,Estonian Academy of Music and Theatre
58608,"Wissenschaftliche Hochschule für Unternehmensführung, Otto-Beisheim Hochschule"
53379,Osaka College of Music
76028,Metropolitan University
99687,Piedmont Baptist College
25921,Universidade Federal Rural do Rio de Janeiro
15432,Université Kongo
54540,Yangzhou University
70298,Zhejiang Sci-Tech University 
65961,Universidad de Montevideo
10905,University of the Sciences in Philadelphia
58715,Huazhong Agricultural University
55096,Universidad Nacional de Misiones
23213,"Islamic Azad University, Tafresh"
92840,African University of Science and Technology
66739,Karelian State Pedagogical University
98889,Sebha University
41610,Universität für Musik und darstellende Kunst Graz
82840,Palawan State University
42875,Pacific College of Oriental Medicine
73519,University of Kuopio
57599,Université de Montpellier II
80030,Tohoku Fukushi University
42707,Universitas Muhammadiyah Mataram
61486,Washington University in St. Louis
30965,Cyprus College
78696,Nippon Veterinary and Animalscience University
87005,Sylhet Agricultural University
84192,Seton Hall University
95502,Université de Kikwite
49737,Hochschule Zittau/Görlitz (FH)
90238,Academy of Economics in Katowice
72689,Vermont Law School
46605,University of Engineering and Technology Taxila
77302,Medaille College
69722,Groupe Sup de Co Amiens Picardie
63479,Southern Oregon University
69415,Cevro Institut College
87564,Al Muthanna University
10684,Oglethorpe University
80722,Astrahan State Technical University
44892,Massachusetts College of Liberal Arts
45318,Gubkin Russian State University of Oil and Gas
22615,"University of Wales, Newport"
24257,City University
92766,Universidad Catolica de Azogues
95944,Campion College
70831,Panteios University of Economics and Political Sciences Athens
90573,Stockholm School of Economics
46013,King Faisal University
34726,Universidad Nacional de San Agustin
83141,University Medical School of Pécs
94934,Lipscomb University
95304,Universidad Nacional Agraria La Selva
45805,University of the District of Columbia
57999,Eastern Mennonite University
78552,Chaudhary Charan Singh Haryana Agricultural University
36007,"Islamic Azad University, Central Tehran Branch"
18605,Mid-American Bible College
94437,Okanagan University College
48090,Universidad Catolica del Maule
19958,University of Evansville
53844,"Hochschule für Bankwirtschaft (HfB), Private Fachhochschule der Bankakademie"
15885,Al-Wataniya Private University
84106,Northern Lights College
30833,Chernivci National University
98733,St. Edwards University
89077,Ecole d'Architecture de Nancy
77091,International University of Kyrgyzstan
54304,Webster University North Florida
62644,Technische Universität Ilmenau
40012,Arid Agriculture University
78835,St. Paul's College
25718,Universidad Popular Autonóma del Estado de Puebla
89938,Centro Regional Universitário de Espiríto Santo do Pinhal
64656,Kumamoto Prefectural University
58853,King Fahad University of Petroleum and Minerals
92036,"Troy University, Montgomery"
56089,Kanda University of International Studies
47904,University of Calcutta
86771,Hansei University
49713,Institut Teknologi Bandung
27246,Jawaharlal Nehru Technological University
54336,"Islamic Azad University, Mashhad"
22057,Rhode Island School of Design
46332,University of Waikato
27669,Institut des Sciences de l'Ingénieur de Clermont-Ferrand
94596,Ecole Supérieure de Commerce et des Affaires
40263,Universidad Pontificia de Salamanca
54606,Raffles University
58023,Universidad Católica de Salta
42520,Crescent University
27957,"Islamic Azad University, Kazeron"
38772,University of Technology and Life Sciences
62500,Université de Ouagadougou
54376,Matej Bel University in Banská Bystrica
79760,Universidad Metropolitana
79014,University of the Philippines Visayas
72709,Instituto Universitario Nacional del Arte
75899,University of Connecticut at Stamford
54269,Notre Dame College
92007,Kursk State University
60735,British Royal University
32185,Universidade de Marília
61116,Engineering College of Aarhus
65453,Atish Dipankar University
10257,Texas College
99580,Zurich University of Applied Sciences Winterthur
89869,Pyongtaek University 
95765,Hochschule für Berufstätige Rendsburg
97183,Laboratory Institute of Merchandising
68744,Royal Roads University
23887,Los Angeles College of Chiropractic
40236,Universidad de Viña del Mar
97936,Newberry College
32046,Albany State University
72103,Ho Chi Minh City University of Foreign Languages and Information Technology
36078,Ohio State University
78158,Takestan Islamic Azad University
25420,Tashkent Islam University
46127,Northwest University
31919,Duluth Business University
22259,Touro University
91532,Universidad de Oriente
16769,Universitas Ibn Chaldun Jakarta
36917,Universidad Salesiana de Bolivia
15164,Missouri University of Science and Technology
45480,Zimbabwe Open University
62255,Mie University
56397,Royal Veterinary and Agricultural University
75534,Clark University
77287,Sabaragamuwa University of Sri Lanka
76625,Mehrabyan Medical Institute and Medical College
98741,Spartan University of Health Sciences
67465,Chuvash State University
56656,Yaba College of Technology
73018,Connecticut College
78439,Valley View University
39861,Universidad Nacional Autónoma de Honduras
50066,University of Southern Queensland
55175,Universitas Advent Indonesia
60764,Kiev Slavonic University
10275,University of Brighton
93307,Humphreys College
16206,Universitas Siliwangi
51131,University of Oradea
60974,Kohat University of Science and Technology  (KUST)
59626,Emmanuel College Georgia
42693,New York University
84408,Universidade Estadual do Norte Fluminense
95138,Universidad de Guayaquil
72322,Xihua University
66054,Universidad Nacional Siglo XX Llallagua
37079,Tabriz University
87999,Universidad Pontificia Comillas
84799,Emory University
82484,Plymouth State College
96974,Sierra Nevada College
54024,Ecole Spéciale des Travaux Publics du Bâtiment et de l'Industrie
57722,Nara Medical University
81214,Northwest Polytechnical University Xi'an
64581,Regis College
23819,Shikoku University
92963,St. John Fisher College
50851,Denver Paralegal Institute
55673,Rowan University
46461,Texas Lutheran University
23872,4th Military Medical University
59990,University of Rajshahi
18639,Senshu University
73774,University of Milan
87836,Chu Hai College
49913,Universidade Federal do Piauí
85890,Emmaus Bible College
12445,"Institute of Teachers Education, Tuanku Bainun"
14374,Fernuniversität Gesamthochschule Hagen
12947,Instituto Tecnológico de San Luis Potosí
46342,FAST - National University of Computer and Emerging Sciences (NUCES)
19053,Université Euro-Afrique
51794,State University of New York at New Paltz
25924,Universidad de San Pablo CEU
91344,Universidad José Maria Vargas
75842,Dhaka International University
48765,Cambodia University of Specialties
99477,Tbilisi Teaching University
60129,Keimyung University
32617,"Universidad Autónoma ""Benito Juárez"" de Oaxaca"
83587,Caritas University
97449,Wells College
86352,University of Eldoret
57870,St. Paul's College
12641,Ecole Nationale Supérieure de Chimie et de Physique de Bordeaux
74423,Lulea University of Technology
41190,University of Agriculture Faisalabad
78605,National Institute of Fitness and Sports Kanoya
54557,Australlian College of Kuwait 
90620,University of Technology - Iraq
23546,Université Ez-Zitouna
94330,American Jewish University
39719,Universidad de Guayaquil
51169,Oduduwa University
73917,Fachhochschule Vorarlberg
76786,Abasyn University Peshawar
44972,Montanuniversität Leoben
32876,Mejiro University
86098,Edison Community College
62950,Institute of Textile Technology
43047,Institute of Management Development - Ohrid
11015,Arkansas State University
89917,Universidad Tecnológica de Panamá
51890,Konkan Agricultural University
99189,College for Creative Studies
50144,University of California System
39402,Lagrange College
75181,St. Augustine University of Tanzania
76316,Vermont Technical College
73074,Al Nahrain University
30870,Universitas Methodist Indonesia
61197,University of the District of Columbia
67529,Oral Roberts University
34130,Hiroshima University
74557,Libyan International Medical University (LIMU)
56414,Canakkale (18th March) University
41184,Kyungnam University
43638,Middle Tennessee State University
71077,University of Gadarif
99966,Zabol University
71534,Fachhochschule für Bank- und Finanzwirtschaft
13073,Sichuan Normal University
65870,Chestnut Hill College
58910,Changsha University of Electric Power
63177,Kogakuin University
84902,Ternopil State Ivan Pul'uj Technical University
74873,Malaysia University of Science and Technology (MUST)
15858,University of Illinois at Springfield
50090,Christian-Albrechts-Universität Kiel
65382,Universidad de La Salle
31089,Université Libre de Bruxelles
51502,Nukus State Teachers Training Institute
60105,Oakwood College
59027,Technische Universität Graz
31471,Lock Haven University of Pennsylvania
30587,Academy of Sports and Physical Training
41507,Christian Theological Academy in Warszaw
89097,St. Joseph College
34448,Yasuda Women's University
19676,Musashino Women's University
27474,Africa Nazarene University
32449,Universidad Mexicana
92739,Batterjee Medical College
77014,Universidad Panamericana de San Salvador
43030,Universitas Negeri Yogyakarta
42620,Juntendo University
68683,Universidad de Cuenca
73624,The New School
76812,Ohio State University - Lima
42799,Parsons School of Design
88145,Mongolian University of Science and Technology
97057,"University of Computer Studies, Yangon"
49062,University Institute of Architecture Venice
78013,St. Joseph College of Nursing
62396,"St. Francis College, Loretto"
31881,Fachhochschule Nordhessen
27483,The Chicago School of Professional Psychology
43380,"Islamic Azad University, Kazeron"
93678,Universidade Candido Mendes
91933,Voronezh State University
56700,Uva Wellassa University
25417,Universidad Tecnológica Metropolitana
99388,National Institute of Education
88840,Wilmington College
66494,Tashkent State Agrarian University
46065,University of Malawi
26135,Lander University
76699,Centro Universitário Adventista de São Paulo
65331,Rockhurst College
68544,B.P.Koirala Institute of Health Sciences
19294,Catholic University of Korea
48321,Universidad del Atlántico
18572,Universidad de Flores - Buenos Aires
59906,Herat University
36463,University of the South Pacific
77066,International School of Business Management
67218,College of Charleston
26264,University for Peace
21622,Shandong University of Technology
17180,University of Arkansas at Fayetteville
91344,University of the Sunshine Coast
12471,Leading University
16470,IMPAC University
46180,Universität Duisburg-Essen
40085,Cogswell Polytechnical College
25074,International Buddhist University
65950,Majmaah University
60300,Al Nahrain University
10824,Uttarakhand Technical University
81814,MacMurray College
33171,University of the Philippines Los Banos
37205,Roosevelt Academy University College
46654,"National American University, Albuquerque"
67547,China Three Gorges University
53734,Pace University  Pleasantville/Briarcliff
47424,Tokyo Medical and Dental University
63590,Qom University of Medical Sciences
41497,Oral Roberts University
18142,Al-Wataniya Private University
84013,Kurume Institute of Technology
60082,Ohio State University - Lima
28329,Geneva College
78717,Gallaudet University
33651,Ontario College of Art and Design
20276,African University of Science and Technology
40852,Saitama University
97718,Hariri Canadian University
91475,"Skyline University College, Sharjah"
84023,Willamette University
61643,Abia State University
39960,Ecole des Ingénieurs de la Ville de Paris
83241,Japan College of Social Work
92553,Hochschule Magdeburg-Stendal (FH)
63342,Nova Scotia Agricultural College
97187,Bharathidasan University
15598,Universidad Central
64141,Universitas Jember
31696,Robert Morris College of Chicago
43264,University of Rochester
60997,North Carolina Agricultural and Technical State University
49031,Kigali Institute of Education
14718,Guilan University of Medical Sciences
42547,University of Pune
41273,Suwon Catholic University
78385,Institut National des Sciences Appliquées de Rouen
38468,Northwest College of Art
73070,University of Central Arkansas
20645,Heidelberg College
49882,"Islamic Azad University, Varamin"
97325,Mersin University
76395,British College of Osteopathic Medicine
61461,University Konstantina Filozov in Nitra
71498,North South University
56907,American University in Dubai
86488,Gaziantep University
87864,University of Mosul
14584,Kosin University
31259,Columbia Union College
55316,Jagran Lakecity University
89845,Saitama Prefectural University
99232,Qazvin University of Medical Sciences
55261,Ryukoku University
94006,Bahrain Polytechnic
78138,University Of Dubai
61719,North-West State Technical University
19611,Voronezh State Academy of Technology
39030,South Bank University
57638,Universidad Tecnológica de Honduras
96617,Georgetown College
35351,Wakkanai Hokusei Gakuen University
88662,Beijing Forestry University
42807,Dalarna University College
11449,Knowledge College for Science and Technology
47460,Fachhochschule Münster
96206,University of Media Arts
95437,Staatlich anerkannte Fachhochschule für Kunsttherapie
84500,Universidad Americana
20334,Chicago State University
72862,Chu Hai College
71835,Brandenburgische Technische Universität Cottbus
33828,Kazak American University
84681,Air Force Institute of Technology
79660,Africa University
58416,Instituto Politécnico de Tomar
30151,University of Szczecin
11830,Novosibirsk State University
94322,Castleton State College
55947,Universidad de Cartagena
92640,Ecole Supérieure de Commerce de Le Havre/Caen
14791,Universidad Regiomontana
76493,Wakkanai Hokusei Gakuen University
91567,Universidad Nacional de Catamarca
91717,Montreat College
90639,Africa Nazarene University
49188,Barber-Scotia College
98931,University of the Ryukyus
30319,Caldwell College
43347,Oral Roberts University
50118,University of Rajshahi
59164,Universidad Interamericana de Puerto Rico
78874,York College Nebraska
35533,Edogawa University
14566,University of El Imam El Mahdi University
51061,Sylhet International University
60714,Voorhees College
74082,Kingston College
43676,Afghan University
73108,"Instituto Nacional de Educación Física ""General Manuel Belgrano"""
51806,Yanbian University
65805,Philosophisch-Theologische Hochschule der Salesianer Don Boscos
87295,Universidad del Norte
56892,"University of Medicine 1, Yangon"
